Categories,ProductName,Price,Ingredients,NutritionalFacts,Illness,,,,,,,,,,,,,,,,,,,,
JunkFoods,RollerCoasterCheese 24-g,10,"Potatoes , Potato Starch , Palm Olein Oil , Cheese , Powder (Whey , Cheddar Cheese (Bacterial Culture , Milk and Microbial Enzymes) , Butter, Soybean Oil , Dried Buttermilk , Flavours , Disodium Phosphate, Tartrazine ( Fd&c Yellow 5 ) , Sunset Yellow Fcf ( Fd&c Yellow 6 ) , Salt , Monosodium Glutamate , Artificial Flavour (Lactose) , Spices , Glycerol Monostearate , BHA , BHT , Propyl Gallate","Calories(160), TotalFat(7g), SatFat(4.5g), TransFat(0g), Cholesterol(0g), Sodium(0.15g), TCarbs(17g), DietFbr(1g), Tsugar(1g), Protein(1g), VitA(0%), VitC(0%), Calcium(2%), Iron(0%)","Hypertension, Diabetes, Skin Diseases",,,,,,,,,,,,,,,,,,,,
JunkFoods,GrannyGooseKrrrrunchChz 64-g,41,"Corn, Vegetable Oil [Palm, Antioxidant (TBHQ], Potato Starch, Seasoning [Milk, Solids, Glucose Syrup Solids, Natural &Artificial Flavors, Cheese, Annticaking Agents (Siliconn Dioxide, Tricalcium Phosphate), Dextrose, Hyrolyzed Vegetable Protein, Colors (Paprika Extract, Caramel), Vegetable Powder, Acidity Regulator(Trisodium Citrate), Tallow, Emulsifier (Tricetin), Emulsiying Salt (Disodium Hydrogen Phosphate)], Sugar, Maltodextrin, Iodized Salt Stabilizer (calcium Carnonate), Spices, Flavor Enhancers (Monosodium Glutamate, Disodium Guanylate, Disodium Inosinate), Raising Agent (Sodium Bicarbonate), Shortening, Yeast Extract and Ferrous Sulfate","Calories(160), TotalFat(10g), SatFat(4.5g), TransFat(0g), Cholesterol(0g), Sodium(0.25g), TCarbs(18g), DietFbr(0g), Tsugar(2g), Protein(1g), VitA(0%), VitC(0%), Calcium(22%), Iron(42%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
JunkFoods,GrannyGooseKrrrrunchChz 30-g,19,"Corn, Vegetable Oil [Palm, Antioxidant (TBHQ], Potato Starch, Seasoning [Milk, Solids, Glucose Syrup Solids, Natural &Artificial Flavors, Cheese, Annticaking Agents (Siliconn Dioxide, Tricalcium Phosphate), Dextrose, Hyrolyzed Vegetable Protein, Colors (Paprika Extract, Caramel), Vegetable Powder, Acidity Regulator(Trisodium Citrate), Tallow, Emulsifier (Tricetin), Emulsiying Salt (Disodium Hydrogen Phosphate)], Sugar, Maltodextrin, Iodized Salt Stabilizer (calcium Carnonate), Spices, Flavor Enhancers (Monosodium Glutamate, Disodium Guanylate, Disodium Inosinate), Raising Agent (Sodium Bicarbonate), Shortening, Yeast Extract and Ferrous Sulfate","Calories(160), TotalFat(10g), SatFat(4.5g), TransFat(0g), Cholesterol(0g), Sodium(0.25g), TCarbs(18g), DietFbr(0g), Tsugar(2g), Protein(1g), VitA(0%), VitC(0%), Calcium(22%), Iron(42%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
JunkFoods,PiattosCheddar&SourCreamSuperSized 170-g,140,"Dehydrated Potatoes, Potato Starch, Vegetable Oil [Palm, Antioxidant (TBHQ)], Seasoning (Milk Solids, Full Cream Milk Cheese Powder (Pasteurized Milk, Salt, Starter Culture and Enzymes), Sucrose, Whey, Vegetable Powder, Stabilizers (Acacia Gum, Guar Gum), Cream, Glucose Syrup, Colors (Paprika Extract,  Annatto, Curcumin), Acidity Regulators (Lactic Acid Calcium Lactate, Trisodium Citrate, Trisodium Phosphate), Mineral Salts (Disodium Phosphate, Dipotassium Hydrogen Phosphate), Cheese Solids Flavor Enhancers (Disodium Inosinate, Disodium Guanylate, Disodium 5'-Ribonucleotide),  Dehydrated Butter, Hydrolyze Soy Protein, Anticaking Agent (Tricalcium Phosphate), Emulsifier (Polysorbate), Antioxidant  (Alpha Tocopherol), Grape Seed Extract, (Vitamin B1), Maltodextrin, Sugar, Flavor Enhancer (Monosodium  Glutamate), Iodized Salt, Skimmed Milk, Stabilizer (Potassium Chloride), Dextrose, Emulsifier (Mono, And Diglycerides), Acidity (Silicon Dioxide), Artificial And Natural Flavors And  Hydrolyzed Vegetable Protein, Contains Soybean, Milk, And Milk Products; May Contain Wheat And Fish Products","Calories(140), TotalFat(6g), SatFat(3g), TransFat(0g), Cholesterol(0g), Sodium(0.16g), TCarbs(21g), DietFbr(1g),  Tsugar(1g), Protein(1g), VitA(0%), VitC(0%), Calcium(0%), Iron(2%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
JunkFoods,Pier28PrawnThaiSweetChili  22-g,110,"Starch, Vegetable Oil (Palm Olein), Rice, Sugar, MOdified Starch, Shrimp, Iodized Salt, Spices, Fish, Leavening Agents (Sodium Bicarbonate E500ii), Acidulants (Sodium Diacetate) E262ii), Citric Acid (E450i)), Hydrolyzed Vegetable Protein (Defatted Siybean, Maltodextrin, Monosodium Glutamate (E621) and Disodium 5'Ribonucleotides (E635) as Flavor Enhancers, Caremel III (E150c), as Natural Color, Tricalcium Phosphate (E341iii), as Anticaking Agent), Sesame Oil, Disodium Succinate (E364iii) as Flavor Enhancer, Sucralose (E955), as Sweetener, Paprika Oleoresin (E160c i) as Natural Color, Artifical Colors (Allura Red (E129), Tartrazine (E102))","Calories(150), TotalFat(8g), SatFat(4g), TransFat(0g), Cholesterol(0g), Sodium(0.31g), TCarbs(20g), DietFbr(1g),  Tsugar(3g), Protein(1g), VitA(0%), VitC(0%), Calcium(0.0233g), Iron(0.00024g)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
IceCream,Aice2in1VanillaChocolateSundae 800-ml,130,"Water, Sugar, Blueberry Sauce(10%)(Blueberry40%, Artificial Food Color Brilliant Blue FCF INS 133), Chocolate Sauce (10%) (Cocoa Powder, Soy Lecithin), Vegetable Oil, Mlik Solids (16%) (Skimmed Milk Powder, Full Cream Milk Powder), Butter, High Fructose Corn Syrup, Egg, Cocoa Powder (3%), Contains Permitted Stabilisers (Guar Gum INS 412, Sodium Carboxy Methyl Cellulose INS 466, Xantham GUm INS 415, Carrageenan INS 407, Carob Bean Gum INS 410), Emulsifier (Mono- And Diglycerides Of Fatty Acids INS 471), Articial Food Flavor, Natural Food Color Caramel lll Ammonia Caramel INS 150c, Salt,  Flavor Enhancer (Monosodium Glutamate), Artifical Food Color Tartrazine INS 102, Contains: Skimmed Milk Powder, Full Cream Milk Powder, Egg, Butter","Calories(0), TotalFat(5g), SatFat(2.5g), TransFat(0g), Cholesterol(0.018g), Sodium(0.015g), TCarbs(13g), DietFbr(1g),  Tsugar(9g), Protein(1g), VitA(0%),  VitC(0%),Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
IceCream,Aice2in1AvocadoStrawberrySundae 800-ml,130,"Water, sugar, Chocolate Sauce(Contains Soy Lecithin), Strawberry Sauce, Milk Solid (Skimmed Milk Powder, Full Cream Milk Powder), Vegetable Oil, High Fructose, Corn Syrup, Strawberry Juice, Avocado Powder, Butter, Maltodextrin), Coconut Mlik Powder, Contains Permitted Stabilisers(Guar Gum INS 412, Sodium Carboxy Methyl Cellulose INS 466, Xanthan Gum INS 415, Carrageenan INS 407, Carob Bean Gum INS 410), Emulsifier (Mono-And Diglycerides Of Fatty Acid INS 471), Acidity Regulators(Citric Acid INS 330, Sodium Citrate, Contains Skimmed Milk Powder, Full Cream Milk Powder, Egg, Butter","Calories(0), TotalFat(3,5g), SatFat(2.5g), TransFat(0g), Cholesterol(0g), Sodium(0g), TCarbs(16g), DietFbr(1g),  Tsugar(10g), Protein(1g), VitA(0%),  VitC(0%),Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
FrozenGoods,TenderJuicyHotdogClassic 1-kg,140,"Beef And Magnolia Chicken and Mechanically Separated Poultry, Water, Soy Protein, Sugar, Modified Starch, Lodized Salt, Milk Powder, Flavors, Sodium Phosphates (Acidity Regulator), Spices, Iodized Salt, Mlik Powder, Flavors, Erythorbate (Reducing Agent), Sodium Nitrite(color Retention Agent), And Artificial Food Color From Casing (Allura Red) , Contains: Soy, Mlik, Mustard, Wheat (Gluten), And Sulphites","Calories(67), TotalFat(5g), SatFat(2g), TransFat(0g), Cholesterol(0.018g), Sodium(0.183g), TCarbs(2g), DietFbr(1g),  Tsugar(1g), Protein(4g), VitA(0%),  VitC(0%),Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
FrozenGoods,PureFoodsTJFrozenChicken&CheeseHotdog 1-kg,150,"Magnolia Chicken Meat And Mechanically Separated PoultryMeat, Water, Soy Protein, Sugar, Modified Starch, Iodized Salt, Milk Powder, Starch, Spices, Sodium Phosphates (Acidity Regulator), Flavors, Carrageenan (Stabilizer), Xanthan Gum (Stabilizer, Emulsifier), Sodium Erythorbate (Reducing Agent), Sodium Nitrate (Color Retention Agent), And Artificial Food Color From Casing (Sunset Yellow), Contains: Soy, Milk, Mustard Wheat (Gluten), And Sulphite","Calories(49), TotalFat(3g), SatFat(1g), TransFat(0g), Cholesterol(0.016g), Sodium(0.24g), TCarbs(2g), DietFbr(1g),  Tsugar(1g), Protein(4g), VitA(0%),  VitC(0%),Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
FrozenGoods,TenderJuicyHotdogCockTail 1-kg,180,"Beef And Magnolia Chicken and Mechanically Separated Poultry, Water, Soy Protein, Sugar, Modified Starch, Lodized Salt, Milk Powder, Flavors, Sodium Phosphates (Acidity Regulator), Spices, Iodized Salt, Mlik Powder, Flavors, Erythorbate (Reducing Agent), Sodium Nitrite(color Retention Agent), And Artificial Food Color From Casing (Allura Red) , Contains: Soy, Mlik, Mustard, Wheat (Gluten), And Sulphites","Calories(67), TotalFat(5g), SatFat(2g), TransFat(0g), Cholesterol(0.019g), Sodium(0.227g), TCarbs(2g), DietFbr(1g),  Tsugar(1g), Protein(4g), VitA(0%),  VitC(0%),Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
FrozenGoods,PureFoodsSweetChiliTocino 220-g,130,"Pork, Sugar, Water, Pineapple Juice, Iodized Sal, Modified Starch, Flavors, Pepper Flakes, Sodium Phosphate (Acidity Regulator),  Monosodium Glutamate (Flavor Enhancer), Carrageenan (Stabilizer), Spices, Sodium Erythorbate (Reducing Agent), Sodium Nitrite (Color Retention Agent), Tertiary Butylhydroquinone (Antioxidant), And Allura Red (Artificiial Food Color), Contains: soy and sulphites","Calories(93), TotalFat(2g), SatFat(1g), TransFat(0g), Cholesterol(0.014g), Sodium(0.314g), TCarbs(15g), DietFbr(0g),  Tsugar(12g), Protein(4g), VitA(0%),  VitC(0%),Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
FrozenGoods,TenderJuicyHotdogClassic 500-g,99,"Beef And Pork And Magnolia Chicken And Mechanically Separated Poultry. Soy Protein, Soy Protein, Sugar, Modified Starch, Iodized Salt, Milk Powder, Flavors, Sodium Phosphates (Acidity Regulator), Spices, Carrageenan (Stabilizer), Sodium Erythorbate (Reducing Agent), Sodium Nitrite ( Color Retention Agent), And Artificial Food Color From Casing (Allura Red), Contains: Soy, Mlik, Mustard, Wheat (Gluten), And Sulphites","Calories(67), TotalFat(5g), SatFat(2g), TransFat(0g), Cholesterol(0.019g), Sodium(0.221g), TCarbs(2g), DietFbr(0g),  Tsugar(1g), Protein(4g), VitA(0%),  VitC(0%),Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
FrozenGoods,TnderJuicyHotdogJumbo 1-kg,200,"Beef And Magnolia Chicken and Mechanically Separated Poultry, Water, Soy Protein, Sugar, Modified Starch, Lodized Salt, Milk Powder, Flavors, Sodium Phosphates (Acidity Regulator), Spices, Iodized Salt, Mlik Powder, Flavors, Erythorbate (Reducing Agent), Sodium Nitrite(color Retention Agent), And Artificial Food Color From Casing (Allura Red) , Contains: Soy, Mlik, Mustard, Wheat (Gluten), And Sulphites","Calories(67), TotalFat(5g), SatFat(2g), TransFat(0g), Cholesterol(0.018g), Sodium(0.183g), TCarbs(2g), DietFbr(1g),  Tsugar(1g), Protein(4g), VitA(0%),  VitC(0%),Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
FrozenGoods,CDOBarnChickenNuggets 200-g,210,"Chicken, Water, Starch, Sugar, Iodezed Salt, Wheat Flour, Soy Protein, Ground Pepper, Garlic Powder, Ginger Powder, Flavor Enhancers ( Containing Monosodium Glutamate, Ribonucleotide, Disodium Inosinate, Disodium Guanylate, Thiamine Hydrochloride), Chicken Fat, Onion, Nature-Identical Flavor, Egg Yolk, Hydrolyzed Soy Protein, Palm Oil, HUmectants( Monosodium Phosphate And Sodium Hexametaphosphate)","Calories(150),TotalFat(8g), SatFat(6g), TransFat(0g), Cholesterol(0.02g), Sodium(0.35g), TCarbs(13g), DietFbr(3g),  Tsugar(0g), Protein(7g), VitA(0%),  VitC(0%),Calcium(2%), Iron(8%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
FrozenGoods,PureFoodsCrazyCutNuggetsFunStuff 200-g,220,"Chicken Meat, Water, Soy Protein, Sugar, Milk Powder, Modifird Starch, Flavors, Iodized Salt, Spices, Fiber, Monosodium Glutamate (Flavor Enhancer), Sodium Diacetate (Acidity Regulator), Wheat Gluten, Carrageenan (Stabilizer), And Sodiaum Phosphate (Acidity Rrgulator), BATTERED AND BREADED WITH: Water, Wheat Flour, Starch, Modified Starch, Soybean Oil, Iodized Salt, Yeast, Monosodium Glutamate ( Flavor Enhancer), Sugar, Soy, FLour, Sodium Aluminum Phosphate (Leavening Agent), Paprika (Food Color), And Artificial Food Colors (Tartrazine, Sunset Yellow, Titanium Dioxide). Prepared in palm Olein, BBQ SAUCE INGREDIENTS: Water, Sugar, Modified Starch, Vinegar, Tomato Paste, Worcestershire Sauce, Dextroxe, Iodized Salt, Monosodium Glutamate And Inosinate Guanylate (Flavor Enhancer), Soy Sauce Powder, Guar Gum (Thickener) Caramel (Artifical Food Color), Acesulfame Potassium (Artificial Sweetener), Potassium Sorbate And Sodium Benzoate (Preservatives), Spices And Nature-Identical Flavors","Calories(112), TotalFat(5g), SatFat(2g), TransFat(0g), Cholesterol(0.009g), Sodium(0.194g), TCarbs(11g), DietFbr(2g),  Tsugar(1g), Protein(5g), VitA(0%),  VitC(0%),Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
FrozenGoods,MagnoliaDariCremeClassic 100-g,75,"Coconut oil, Palm Oil, Palm Kernel Oil, Fully Hydrogenated Palm Stearin), Water, Mlik powder ( ButterMilk And/Or Skim Milk), Iodized Salt, Soya Lecithin And Monoglycerides As Emulsifiers, Natural And Artifical Flavors, Sodium Benzoate and Potassium Sorbate as Preservatives, Vatimins(E, A and D3), BHA and Propyl Gallate As Antioxidants, Beta-Carotene As Colorant, Contains: Contains Mlik And Soy","Calories(120), TotalFat(12g), SatFat(9g), TransFat(0g), Cholesterol(0g), Sodium(0.105g), TCarbs(2g), DietFbr(0g),  Tsugar(0g), Protein(0g), VitA(33%), VitD3(20%), VitE(25%),  VitC(0%), Calcium(0%), Iron(0%) ","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
FrozenGoods,PureFoodsRecadoLongganisa 250-g,180,"Chicken Meat And Pork, Water, Sugar, Flavors, Soy Protein, Garlic, Iodized Salt, Spices, MonoSodium Glutamate (Flavor Enhancer), Sodium Phosphate (Acidity Regulator), Sodium Erythorbate ( Reducing Agent), Sodium Nitrite ( Color Retention Agent), and Allura Red ( Artificial Food Color) Packed in collagen casing, Contains: Soy, Wheat (GLuten), And Sulphites","Calories(107), TotalFat(8g), SatFat(3g), TransFat(0g), Cholesterol(0.013g), Sodium(0.275g), TCarbs(5g), DietFbr(1g),  Tsugar(4g), Protein(3g), VitA(0%), VitE(0%),  VitC(0%), Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
FrozenGoods,PureFoodsBeefTapa 220-g,160,"Beef, Water, Sugar, Iodezed Salt, Monosodium Glutamate (Flavor Enhancer), Soy Sauce (Water, Soybean Extract, Flour, Iodized Salt, Caramel [Food Color], And Sodium Benzoate [(Preservative]), Modified Starch, Spices, Fiber, Garlic, Vinegar, Sodium Phosphate ( Acidity Regulator), Caramel (Food Color), And Sodium Erythorbate (Reducing Agent), Contains: Soy, Wheat (Gluten), And Sulphites","Calories(69), TotalFat(2g), SatFat(1g), TransFat(0g), Cholesterol(0.015g), Sodium(0.328g), TCarbs(7g), DietFbr(1g),  Tsugar(6g), Protein(5g), VitA(0%), VitE(0%),  VitC(0%), Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
FrozenGoods,PureFoodsSweetHam 250-g,60,"Pork, Water, Money, Iodezed Salt, Modified Starch, Sugar, Vegetable Gum, Sodium Phosphate (Acidity Regulator), Flavors, Monosodium Glutamate (Flavor Enhancer), Sodium Erythorbate (Reducing Agent), Sodium Nitrite (Color Retention Agent), And Natural Food Color, Contains: Soy And Sulphites","Calories(34), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0.013g), Sodium(0.422g), TCarbs(3g), DietFbr(0g),  Tsugar(1g), Protein(5g), VitA(0%), VitE(0%),  VitC(0%), Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
FrozenGoods,CDOCrispyBURGER ,85,"Beef, Water, Soy Protein, Starch (Native $ modified), Sugar, Spicies and Seasoning, Breadcrumbs, Iodized Salt, Emulsifiers ( Containing  Sodium Tripolyphosphate, Tetrasodium Pyrophosphate, Sodium Hexametaphosphate Sodium Acid Pyrophosphate), And Sodium Benzoate (Preservative)  Coated with: Wheat Flour, Water, Starch, Vegetable, Shortening ( Non Hydrogenated palm), Iodized Salt, Sugar, Diacetyl Tartaric Acid Ester Of Mono- And Diglycerides ( Emulsifier),  Yeast ( Leacening), Sodium Acid Pyrophosphate (Leavening), Soium Bicarbonate (Leavening) FD&C Yellow No6 (Artificial Coloring), And FD&C Yellow No 5 (Arificial Coloring), Contains: Soya And Wheat, Egg, And milk","Calories(163), TotalFat(8g), SatFat(11g), TransFat(0g), Cholesterol(0.009g), Sodium(0.328g), TCarbs(16g), DietFbr(2g),  Tsugar(2g), Protein(6g), Phosphorus (7.5g) (VitA(0%), VitE(0%),  VitC(0%), Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
FrozenGoods,PureFoodsLetter&NumbersNuggets,140,"Chicken Meat, Water, Soy Protein, Sugar, Milk Powder, Modifird Starch, Flavors, Iodized Salt, Spices, Fiber, Monosodium Glutamate (Flavor Enhancer), Sodium Diacetate (Acidity Regulator), Wheat Gluten, Carrageenan (Stabilizer), And Sodiaum Phosphate (Acidity Regulator).  BATTERED AND BREADED WITH Water, Flour, Startch, Modified Starch, SoyBean Oil, Iodized Salt, Yeast, Monosodium Glutamate (Flavor Enhancer), Sugar, Soy Flour, Sodium Aluminum Phosphate (Leavening Agent), Paprika(Food Color), And Artificial Food Colors (Tartrazine, Sunset Yellow, Titaniu, Dioxide), Prepared In Palm Olein BBQ SauceIngredients Water, Sugar, Modified Starch, Vinegar, Tomato Paste, Worcestershire Sauce, Dextrose, Iodozed Salt, Monosodium Glutamate And Inosinate Guanylate (Flavor Enhancer), Soy Sauce, Powder, Guar Gum (Thickener), Caramel (Artificial Food Color Acesulfame (Artificial Sweetener), Potassium Sorbate And Sodium Benzoate (Preservatives), Spices, And Nature-Identical Flavors.","Calories(112), TotalFat(5g), SatFat(2g), TransFat(0g), Cholesterol(0.009g), Sodium(0.0194g), TCarbs(11g), DietFbr(2g),  Tsugar(1g), Protein(5g), Phosphorus (7.5g) (VitA(0%), VitE(0%),  VitC(0%), Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
Pastry,NihonichiBeekariiWhiteBread 60-g,60,"Enriched Wheat Flour, Water, Cane Sugar, Skimmed Milk Powder, Pure Vegetable Shortening, Iodized Salt, Baker's Yeast, Bread Improvers and Calcium Propionate","Calories(173), TotalFat(4g), SatFat(2g), TransFat(0g), Cholesterol(0g), Sodium(0.23g), TCarbs(0g), DietFbr(1g),  Tsugar(8g), Protein(7g), VitA(0%), VitC(0%),  Calcium(0%), Iron(0%)","Diabetes, Skin Diseases",,,,,,,,,,,,,,,,,,,,
Pastry,CrossiniChocolateHazelnutWholePack 41-g,99,"Bread: [Wheat Flour, Vegetable Oil, Diglycerides (E471), as Emulsifying Agent, Yeast, Skimmed Milk Powder, Iodized Salt, Calcium Propionate(E282), as Preservative] Chocolate Cream Filling: [Sugar, Vegetable Fat, Chocolate Powder, Skimmed Milk Powder, Peanut Powder, Soya Lecithin (E322i), & Mono & Diglycerides (E4710, and Polyglycerol esters of Fatty Artificial (E475) as Emulsifying Agents, Artificial Hazelnut Flavor, Potassium Sorbate (E202) Preservative]","Calories(210), TotalFat(13g), SatFat(7g), TransFat(0g), Cholesterol(0.005g), Sodium(0.08g), TCarbs(19g), DietFbr(1g),  Tsugar(8g), Protein(3g), VitA(0%), VitC(0%),  Calcium(28.15%), Iron(21.10%)","	Diabetes, Skin Diseases",,,,,,,,,,,,,,,,,,,,
Pastry,CrossiniBavarianWholePack 41-g,99,"Bread: [Wheat Flour, Vegetable Fat, Water, Sugar, Eggs, Glucose Syrup, Mono & Diglycerides (E471), as Emulsifying Agent, Yeast, Skimmed Milk Powder, Iodized Salt, Calcium Propionate(E282), as Preservative]  Bavarian Cream Filling: [Vegetable Fat, Sugar, Whey Powder, Dextrose Powder, Skimmed Milk Powder, Soya Lecithin (E322i), Polyglycerol Polyricinoleate (E476) and Emulsifyinng Agents, Vanillin (Artificial Flavor Potassium Sorbate (E202) as Preservative Bavarian and Vanilla as Artificial Flavors, Beta Carotene (E160a) as Natural Color]","Calories(210), TotalFat(13g), SatFat(7g), TransFat(0g), Cholesterol(0.005g), Sodium(0.08g), TCarbs(20g), DietFbr(1g),  Tsugar(8g), Protein(3g), VitA(0%), VitC(0%),  Calcium(26.50%), Iron(1.65%)","Diabetes, Skin Diseases",,,,,,,,,,,,,,,,,,,,
Pastry,ICHI-BunSoftCreamyFullmanLoaf ,75,"Flour, Sugar, Salt Yeast, Bread Improver, and Shortening","Calories(145), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0g), TCarbs(29.0g), DietFbr(1.4g),  Tsugar(0g), VegTbleFat(0.3g),  Protein(2g), VitB1(0.0002g), VitB2(0.0002g),  VitB3(0.0026g), Calcium(0.068g), Iron(0.0014g)",Diabetes,,,,,,,,,,,,,,,,,,,,
Pastry,DooweeDonut 440-g,99,"Cake: [Wheat Flour, Sugar, Eggs, Vegetable Oil, Water, Glucose Syrup, Sorbitol (E420ii) as Humectant, Cocoa Powder, Skimmed Milk Powder, Glycerine (E422), as Humectant, Mono & Diglycerides (E471) as Emulsifying Agent, Sodium Acid Pyrophosphate (E450i) & Sodium Bicarbonate (E500ii), as Leavening Agents, Iodized Salt, Potassium Sorbate (E202) as Preservative, Chocolate & Vanilla (Artificial Flavors), Xanthan Gum (E425), as Stabilizer] Chocolate Coating: [Sugar Hydrogenated Vegetable Fat, Cocoa Powder, Skimmed Milk Powder, Whey Powder, Soya Lecithin (E322i), & Polyglycerol Polyncinoleate (E476) as Emulsifying Agents, Vanillin (Artificial Flavor, Sorbic Acid (E200) as Preservative] Bavarian Filling: [Glucose Syrup, Water, Skimmed Milk Powder, Dorbitol (E420ii), as Humectant, Vgetable Oil, Modified Starch Pectin (E440) as Thickener, Titanium Dioxide (E171) as Artificial Color, Soya Lecithin (E3220) as Acidulant, FD&C Yellow #5 (Tartrazine) (E102) as Artificial Color]","Calories(190), TotalFat(9g), SatFat(6g), TransFat(0g), Cholesterol(0.02g), Sodium(0.11g), TCarbs(20g), DietFbr(0g),  Tsugar(16g), Protein(2g), VitA(0%), VitC(0%),  Calcium(31.92%), Iron(1.54%)","Diabetes, Hypertension",,,,,,,,,,,,,,,,,,,,
Pastry,MondeSpecialMamonMini  184-g,120,"Fresh Egg, Sugar Wheat Flour, Palm Oil, Sorbitol (Humectant), Hydroxypropyl distarch phosphate (Emulsifier), High Fructose Corn Syrup, Milk Powder, Raising Agents (Acid Sodium Pyrophosphate, Sodium Bicarbonate), Iodized Salt, Mono- and Di-glycerides of Fatty Acids (Emulsifier), Potassium Sorbate (Preservative), Xanthan Gum (Stabilizer)","Calories(88), TotalFat(3g), SatFat(1g), TransFat(0g), Cholesterol(0.031g), Sodium(0.088g), TCarbs(13g), DietFbr(0g),  Tsugar(8g),  Protein(2g), VitA(0%), VitC(0%),  Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
